hidden_size,activation,num_iterations,run,forward_mse,inverse_mse,roundtrip_mse,final_loss,runtime_seconds
1,tanhshrink,1,1,0.16086676716804504,0.0026662154123187065,7.873777866363525,0.16252562124282122,3.1842353343963623
1,tanhshrink,1,2,0.15497754514217377,0.0028244375716894865,4.608806133270264,0.1657768888399005,3.214775800704956
1,tanhshrink,1,3,0.15597912669181824,0.002988341497257352,1.990907073020935,0.15986539819277823,3.20927357673645
1,tanhshrink,3,1,0.3409007489681244,0.22026099264621735,1.1364554166793823,2.071381114423275,4.53177809715271
1,tanhshrink,3,2,0.4646889269351959,0.3551425039768219,1.0018949508666992,2.821301318705082,4.5624189376831055
1,tanhshrink,3,3,0.2901475429534912,0.10613563656806946,1.591255784034729,2.070617627352476,4.524485349655151
1,tanhshrink,5,1,0.8845223784446716,0.8625092506408691,5.331617832183838,12.817776769399643,5.6964170932769775
1,tanhshrink,5,2,0.7621927857398987,0.6719317436218262,9.72889518737793,10.166295498609543,5.707687139511108
1,tanhshrink,5,3,0.6317568421363831,0.23761914670467377,36.50309371948242,13.261618584394455,5.73926305770874
1,tanhshrink,7,1,1.4771714210510254,0.9750946164131165,10.699761390686035,27.91071367263794,6.893044471740723
